run_timestamp,rank,symbol,setup,last_price,price_change_pct_24h,price_4h_change_pct,high_24h,low_24h,volatility_range_pct,volume_24h_usd,volume_spike_ratio,oi_now,oi_change_pct,rsi_14,funding_rate_pct,long_short_ratio,liq_ratio_pct,ema_bull_4h,btc_corr,score,score_prev,score_trend,bull_prob,bear_prob,div_bull,div_bear,div_rsi_bull,div_rsi_bear,div_squeeze_bull,div_squeeze_bear
2026-04-25T11:01:14.944892,24,APRUSDT,LONG,0.17994,2.507,0.6207012246267405,0.18207,0.17403,4.619893121875538,10563.76,1.780744498436494,366038.0,1.3540155282598825,67.55228135655587,0.013154,1.0,0.0,1,0.10812405106925087,30.795417008789233,0.0,30.795417008789233,86,12,0,0,0,0,0,0
2026-04-25T11:01:14.944892,25,MANTRAUSDT,NEUTRAL,0.01032,-0.769,-1.244019138755981,0.01045,0.01029,1.554907677356657,20061.62,2.601005801350135,7071749.0,-0.3893012171332539,43.560930344974715,0.00125,1.0,0.0,1,0.15332782875914136,30.28558518295377,0.0,30.28558518295377,34,52,0,0,0,0,0,0
2026-04-25T11:01:14.944892,26,CAKEUSDT,NEUTRAL,1.5187,0.776,0.6761683791846205,1.5187,1.4931,1.7145536132877905,38562.41,2.2005441010655087,1023843.0,-0.004687999015520207,65.13649048448845,0.004462,1.0,0.0,0,0.577334743105368,28.255970960676557,0.0,28.255970960676557,52,26,0,0,0,0,0,0
2026-04-25T11:51:10.562621,1,HYPERUSDT,NEUTRAL,0.13116,33.564,36.045674313342246,0.13141,0.09721,35.181565682542946,99142.05,21.268091692063,43031.0,35.98040764733765,95.73785502392634,-0.206656,1.0,0.0,1,0.23277868175797173,239.93679464312467,66.25291015454101,173.68388448858366,92,8,0,0,0,0,1,0
2026-04-25T11:51:10.562621,2,AXSUSDT,NEUTRAL,1.623,47.011,43.88297872340426,1.769,1.104,60.23550724637681,541802.2,5.486554549377564,121524.0,5.119111464802865,82.71820580971325,-0.146871,1.0,0.0,1,0.0837988168279446,154.25104878948375,208.62888837303154,-54.3778395835478,84,8,0,0,0,0,1,0
2026-04-25T11:51:10.562621,3,CFGUSDT,NEUTRAL,0.2144,-12.454,-12.556794712928541,0.2457,0.2127,15.514809590973202,43168.5,8.474638433963564,114754.0,-4.588727312031795,9.530392793817391,0.00125,1.0,0.0,0,0.1512911922963458,126.29487592104061,0.0,126.29487592104061,16,66,0,0,0,0,0,0
2026-04-25T11:51:10.562621,4,REDUSDT,NEUTRAL,0.1333,-9.749,-8.447802197802197,0.1523,0.1333,14.253563390847711,89271.42,6.440997231460388,395418.0,15.225778627377844,26.83082577003891,-0.009457,1.0,0.0,1,0.3464855363163976,118.82991853377175,204.9264564464728,-86.09653791270105,36,56,1,0,0,0,0,0
2026-04-25T11:51:10.562621,5,IRYSUSDT,LONG,0.03477,1.017,8.182949595519602,0.03509,0.03214,9.178593652769136,19334.91,18.078611581796633,1030338.0,0.0,52.55434633966426,0.00125,1.0,0.0,0,0.017486847810992405,106.39135072828384,0.0,106.39135072828384,60,26,0,0,0,0,0,0
2026-04-25T11:51:10.562621,6,EWYUSDT,NEUTRAL,154.3,-0.323,0.18177096857958971,154.85,153.6,0.8138020833333334,17730.96,13.656147097166917,1602.185,-0.43147592982037475,65.38748556358864,0.001522,1.0,0.0,1,0.5626550244133955,106.23192857038401,0.0,106.23192857038401,46,32,0,0,0,0,0,0
2026-04-25T11:51:10.562621,7,AWEUSDT,NEUTRAL,0.05593,8.37,8.428599108699864,0.05819,0.05161,12.749467157527612,43291.18,3.4473658429965295,124808.0,-20.419302183227913,88.37706593964491,-0.005724,1.0,0.0,1,0.08289549361139716,101.6559761570784,189.63549579966013,-87.97951964258174,66,14,0,1,0,0,0,0
